User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
,VoIP_Call,,43.52371357169012,100.16948635928026,100.58694099190537
,VoIP_Call,,29.044939418479224,147.4438270839612,40.38368902505194
,VoIP_Call,,48.64864083883096,145.77018313454047,78.46718443990589
,VoIP_Call,,22.10973038874509,153.5631984447365,20.78466017531856
,VoIP_Call,,39.62586268812058,142.29102815056243,159.32034271936004
,VoIP_Call,,41.72581604798104,156.08146460667086,86.19631708213977
,VoIP_Call,,45.57906127976787,98.41767897212434,154.3689901313391
,VoIP_Call,,38.230341577008716,37.02838751883959,92.14645380174944
,VoIP_Call,,39.03312543772133,16.630540217052932,156.87900843560615
,VoIP_Call,,36.5487038014776,22.799046954932063,167.7607146730857
,VoIP_Call,,19.270089005836212,63.265461578712326,75.2922381424505
,VoIP_Call,,45.206272231132786,10.165136046997095,2.8944223665712854
,VoIP_Call,,21.569100291764194,169.29345667926532,43.278647440409124
,VoIP_Call,,50.098690485236105,152.97743810075426,8.827141871894742
,VoIP_Call,,42.506418190076715,148.98817221481212,172.09672038264114
,VoIP_Call,,43.6284817532527,40.49265866662471,81.23045862942205
,VoIP_Call,,35.03644463765286,110.76281127516883,130.72652713984687
,VoIP_Call,,50.94674391755672,62.79224023981963,126.79269164847754
,VoIP_Call,,47.7838791255832,26.380528744627142,51.79809564461184
,VoIP_Call,,39.39249593131616,57.4025353279065,70.08395976762694
,VoIP_Call,,38.390725226002694,59.19357816616668,176.55808789289648
,VoIP_Call,,18.68757698920688,4.874720039010709,113.19921303317523
,VoIP_Call,,26.051594160090396,152.63130263334094,91.78019107789156
,VoIP_Call,,34.674524702581735,152.60302824858363,8.886106381112668
,VoIP_Call,,40.009285555681274,54.15214227479987,72.43609574302657
,VoIP_Call,,50.08002055878638,48.779193658636466,5.361756215372868
,VoIP_Call,,18.06393010492442,95.39812040484077,57.121639741182236
,VoIP_Call,,25.91112866716198,6.9421092000233875,52.32873236341081
,VoIP_Call,,45.64492016100001,107.86240972138604,146.62870810336685
,VoIP_Call,,46.86226956815266,94.68405638769154,51.70483617992079
,VoIP_Call,,17.271818901921048,31.352550398926784,88.60326699836709
,VoIP_Call,,36.34097485541581,52.41978335289289,146.0582819418145
,VoIP_Call,,20.229257631311675,94.2696659047668,98.65652662964311
,VoIP_Call,,28.633671168043854,79.17676668329077,108.81821745454648
,VoIP_Call,,39.06377614901987,81.24660016503408,38.81202444553383
,VoIP_Call,,50.47222509478367,23.7996518043073,120.00537894107329
,VoIP_Call,,26.383734737901605,163.5323200910773,139.44295236505982
,VoIP_Call,,23.027456645394583,87.89480772850764,126.02098123174798
,VoIP_Call,,20.543952623375322,142.75356431938232,181.14232050616278
,VoIP_Call,,49.78635887857895,168.32410037226467,89.93309422143761
,VoIP_Call,,47.66754403499695,25.121069785639797,83.82797765137197
,VoIP_Call,,44.545570394725246,58.333153500034776,35.614357002564134
,VoIP_Call,,29.805202064957534,67.17963787063448,158.36601984895614
,VoIP_Call,,43.0275591389035,164.6492037933733,145.90459263047723
,VoIP_Call,,28.88501644383436,87.49891110163722,0.748166289930291
,VoIP_Call,,49.18943245622915,163.30239608506244,116.11117191695531
,VoIP_Call,,35.44966419830866,151.77309485339288,75.25457509588658
,VoIP_Call,,21.318044068087282,154.78282409359477,187.0120374971024
,VoIP_Call,,48.68120993535604,10.8071548179459,117.12133687591633
,VoIP_Call,,26.38049613203409,144.73056789277578,101.33110864218958
,VoIP_Call,,26.641905074541718,85.55299392552415,186.94411172696982
,VoIP_Call,,21.28681386543964,24.655763743866768,173.701528040783
,VoIP_Call,,32.505371049945595,103.03438429359224,110.16031871507708
,VoIP_Call,,28.511694823024673,144.95019073036974,93.55360596211725
,VoIP_Call,,24.275573559119685,85.59106541142063,109.81872273600477
,VoIP_Call,,37.07827031372016,15.206124560707574,88.76976377163119
,VoIP_Call,,17.81291501835909,60.31522848046279,131.34967595415932
,VoIP_Call,,38.70673990585503,129.4383550844143,112.55513299781516
,VoIP_Call,,32.55164825972725,131.39794380063225,57.735612991490655
,VoIP_Call,,35.79453197914975,138.0704493616287,185.45080380618506
,VoIP_Call,,24.648187550980644,91.24944280837681,25.79146148094381
,VoIP_Call,,37.527300296467416,80.47853012841657,104.18246103319643
,VoIP_Call,,46.22967117467124,115.26781261793941,46.94307291415586
,VoIP_Call,,25.03344346639163,113.24040449614166,110.63604866129093
,VoIP_Call,,39.24957250417683,58.406690753804966,61.42652893813515
,VoIP_Call,,23.17551009198175,0.0641950966545679,174.28137680547582
,VoIP_Call,,40.66309462827124,155.76948211934922,13.779889300438665
,VoIP_Call,,28.00799273357693,86.60222401849936,159.32527684625063
,VoIP_Call,,37.16635909990445,139.47159431849983,18.684933996375804
,VoIP_Call,,45.767383279865996,30.056450814013658,55.584119156314145
,VoIP_Call,,47.85979134186344,16.906959666019514,189.77514721497607
,VoIP_Call,,29.98661625242793,108.46750369457334,0.3960634629757853
,VoIP_Call,,20.309269432470753,28.854313872964482,88.1031546777797
,VoIP_Call,,40.96720325101833,89.95142984743958,131.52203615307047
,VoIP_Call,,46.65570932331546,52.21841038662217,115.78062581389554
,VoIP_Call,,38.03399220911527,36.92036694215811,112.07322414620347
,VoIP_Call,,36.12243088063741,30.934090553170467,117.58943790463606
,VoIP_Call,,28.00375137635146,135.36699255522583,185.15062266540758
,VoIP_Call,,47.560434107753885,53.77915236997278,18.002268591970818
,VoIP_Call,,31.83392322497181,73.85529190703478,34.91579620754479
,VoIP_Call,,38.428481305110445,23.463530342341258,23.081958646514796
,VoIP_Call,,26.34573724030117,33.79266950994732,137.28557009017635
,VoIP_Call,,44.19967057925015,32.74039563325131,88.24921661280075
,VoIP_Call,,28.211513748273422,111.01334858240375,31.026895217941572
,VoIP_Call,,27.576720584087333,46.89523570670894,172.440057679397
,VoIP_Call,,35.24401904842142,150.8487858502125,29.13699825943185
,VoIP_Call,,27.897352752605325,22.540417582661753,141.836331001164
,VoIP_Call,,23.40359350115397,58.858839500163846,68.84179829544429
,VoIP_Call,,40.7892339448603,153.3356192778524,155.4349058284481
,VoIP_Call,,43.49114962657127,50.731923932500465,2.533012745024231
,VoIP_Call,,22.558659447280583,34.86895515812634,133.94833607599543
,VoIP_Call,,35.9182645596303,61.55656532882678,4.088569772372828
,VoIP_Call,,18.585762820825025,43.28598535115295,73.31560135790627
,VoIP_Call,,22.979491888754556,53.422436606062114,104.20819753792658
,VoIP_Call,,29.911070911133237,133.4035929642804,65.5937155277838
,VoIP_Call,,50.46296871356156,11.494878414295627,133.01741236158557
,VoIP_Call,,51.113282399088426,24.07953646873775,165.85928895052695
,VoIP_Call,,47.64237642036818,11.296031770948575,119.35320310715448
,VoIP_Call,,35.910318362347866,123.19255597295432,172.96876144160984
,VoIP_Call,,28.05202742312968,106.50443515473856,23.120837557290933
,VoIP_Call,,32.578923468093,37.93925884294151,186.69671648544204
,VoIP_Call,,17.101544570649025,97.53271665745812,144.77993823987092
,VoIP_Call,,23.443523966339463,3.279308309004149,6.393583536548988
,VoIP_Call,,48.353709660037694,38.90123105595808,125.68069400468477
,VoIP_Call,,44.68472652340736,79.89359430479318,135.45167808894053
,VoIP_Call,,23.991656675783698,76.42076669930772,43.96938756854
,VoIP_Call,,27.902405118718196,70.60029003669074,106.83520142715992
,VoIP_Call,,42.85177138103616,47.458144865995614,187.01896411233238
,VoIP_Call,,27.304564076532117,76.86418952648233,173.21809809867685
,VoIP_Call,,36.07239749121489,105.34520630833201,18.060335432184026
,VoIP_Call,,27.449049331287803,121.67929222658863,176.4998505099873
,VoIP_Call,,17.89779030142788,165.52151349494258,125.17318349832517
,VoIP_Call,,40.060795949741205,132.85870400546833,135.76443733573802
,VoIP_Call,,22.02763793042567,125.83434232758933,155.87997924009878
,VoIP_Call,,19.33148732123877,44.06628969971564,106.09864705547649
,VoIP_Call,,48.60373553010986,13.46709305626993,66.15814349400578
,VoIP_Call,,19.358610463947244,163.2800454056508,167.76718693794982
,VoIP_Call,,34.74707079947038,91.72875856842113,81.82254608884378
,VoIP_Call,,29.0480861649841,96.38514513737542,146.43075568200172
,VoIP_Call,,27.578594769386086,56.90963146174694,41.96408809899785
,VoIP_Call,,37.50159935528075,66.72639736188617,148.0526360738569
,VoIP_Call,,37.37588816463084,49.03054156041917,139.92831980647438
,VoIP_Call,,44.25177204567056,140.19330070040647,88.65364249613692
,VoIP_Call,,33.1956962192349,123.8508914139615,144.0609425373125
,VoIP_Call,,17.90153375883924,32.751349982969124,177.95269165112518
,VoIP_Call,,38.11445353304491,146.17979428371078,164.11337888936075
,VoIP_Call,,17.896740631875808,59.697483475636105,165.37324090560523
,VoIP_Call,,19.51451352830816,87.98243086435593,144.52953281036338
,VoIP_Call,,23.758879337490413,57.82202776870337,18.486233804594303
,VoIP_Call,,20.534032813153157,124.18078064264458,119.28697114903049
,VoIP_Call,,35.43832927243371,24.210976421840577,39.743403096577296
,VoIP_Call,,47.34908503963025,107.13590295414083,173.46577758468845
,VoIP_Call,,44.85885429256971,71.72389957428715,149.13201174804377
,VoIP_Call,,34.61181161640614,68.11906760743268,174.24168854769508
,VoIP_Call,,38.55575194688571,109.30205254927908,2.0818615439891874
,VoIP_Call,,41.89952778799051,99.86283647971628,79.90262100656352
,VoIP_Call,,50.50671261904058,23.944220745248018,4.928367248049726
,VoIP_Call,,38.84498210231958,2.719843502390762,37.9135333139936
,VoIP_Call,,30.643107925538732,57.340491144255644,116.72440868121248
,VoIP_Call,,22.490607888637218,37.413400434599076,71.21937286908974
,VoIP_Call,,37.32827893361455,119.8290129043177,188.69074798709144
,VoIP_Call,,37.37242856087769,143.58413757880183,116.24454058756041
,VoIP_Call,,42.153522606817376,6.444163170773896,39.886064390117
,VoIP_Call,,29.066963029634984,4.272182786621248,69.03056724524335
,VoIP_Call,,51.504168769623526,53.753175974488435,130.21695837052337
,VoIP_Call,,50.15384965636137,39.72865580595506,110.7333239044224
,VoIP_Call,,26.057362589354057,138.87832149588135,77.77906653650736
,VoIP_Call,,40.91159338182152,120.89606910093688,118.83530411523768
,VoIP_Call,,50.224861213441756,81.90048953231026,12.882654001920118
,VoIP_Call,,25.039950263390033,69.05001002061128,4.774148774114987
,VoIP_Call,,26.494373147541275,12.87160598730183,89.36557329996141
,VoIP_Call,,32.8408955220109,169.1975089359734,126.18073059043617
,VoIP_Call,,30.172174806166574,53.97653113846969,84.9229929072098
,VoIP_Call,,36.67601699846273,167.4371893352118,178.01836775749612
,VoIP_Call,,38.94363391706923,12.8007675064619,174.03256193423658
,VoIP_Call,,25.9113288551545,37.802342940248224,9.959291430464315
,VoIP_Call,,28.936262372956396,29.509021975126416,81.21742424707757
,VoIP_Call,,31.00622551721326,154.69015216287576,184.67762247507065
,VoIP_Call,,22.54879209831625,90.1603622191206,97.04492062472565
,VoIP_Call,,39.86999425830987,155.28469692920063,63.99983630916792
,VoIP_Call,,31.99481017922604,74.33147778918837,88.51127357660465
,Web_Browsing,,20.26180865426824,698.026610433926,1122.5293723554196
,Web_Browsing,,7.699346562787753,441.06087290103267,924.824013244676
,Web_Browsing,,26.570975629782453,630.0070654803346,1323.8231474978236
,Web_Browsing,,17.331935508984007,122.66672895235337,1372.160088350418
,Web_Browsing,,16.10443358058458,615.6218605433701,212.15451474927596
,Web_Browsing,,23.378607971484666,1207.5978164987641,321.1640427396035
,Web_Browsing,,6.803829978436388,538.564176921949,978.2013501681919
,Web_Browsing,,24.793602553089624,1318.940710632226,402.25349238568765
,Web_Browsing,,11.179145402344952,1353.45054130584,1205.513495899852
,Web_Browsing,,12.46482171514575,1461.6943623517416,894.0293620216231
,Web_Browsing,,19.373334560117293,1035.1157460580012,194.66316778582012
,Web_Browsing,,8.281676703864955,244.91800208369176,502.2944633184454
,Web_Browsing,,3.0888991657270717,282.9143006820476,788.168146362598
,Web_Browsing,,11.2098750509292,1419.7140244938387,1113.6426726395855
,Web_Browsing,,25.224764520886207,157.2078799054709,1158.2636106738598
,Web_Browsing,,22.819395080418744,1432.281351239499,761.1811051716887
,Web_Browsing,,14.13967947418665,1193.6334564537237,1233.5596778059005
,Web_Browsing,,24.23983870119831,1258.7517126859868,451.1506726476599
,Web_Browsing,,16.800489215333645,123.46103156666821,148.7625371504983
,Web_Browsing,,23.17216354842626,584.3372412571696,732.5845415839512
,Web_Browsing,,12.035904572567803,1153.0977720655474,1197.4678607032351
,Web_Browsing,,23.835597266519233,207.03516922593735,1322.7766307046973
,Web_Browsing,,28.384853226610275,520.890315844349,137.44116495114395
,Web_Browsing,,22.34546516282485,204.06319565062083,1103.2835623306478
,Web_Browsing,,29.991957601379283,1367.165236838312,1078.6760666758016
,Web_Browsing,,11.558587132512429,1130.7655712244905,1532.5454015564965
,Web_Browsing,,7.396823818525232,785.888952346958,336.8383035817535
,Web_Browsing,,27.221802320257556,1141.2894391491982,950.8356979756047
,Web_Browsing,,1.5171716170082905,246.75843650852374,1203.2111736070722
,Web_Browsing,,4.094866080347765,1238.1361951441033,103.12412158011432
,Web_Browsing,,3.4737875846169706,777.3483590627171,1361.9831996428654
,Web_Browsing,,13.768667525665192,481.44989571363124,497.5967999632219
,Web_Browsing,,6.805876006150902,1468.0603237799476,1086.363959498723
,Web_Browsing,,9.43170710511332,884.7701909694431,985.490649653285
,Web_Browsing,,9.437942680257924,326.1468230238038,704.5024270446023
,Web_Browsing,,25.827559762532655,144.95073117585068,394.89483446891415
,Web_Browsing,,2.7391992194024195,347.1550297220564,1112.6014784120937
,Web_Browsing,,7.698314991650202,1342.9878226179176,1170.453788725099
,Web_Browsing,,4.0168845180928106,1026.3789664962735,977.6902478252886
,Web_Browsing,,23.431345418847755,929.5311932852958,901.0340001350378
,Web_Browsing,,8.378034356579947,964.7098690095876,1153.19281286718
,Web_Browsing,,17.635005669538273,219.71470974831834,278.6014668479311
,Web_Browsing,,25.950982461432346,308.2784472803927,1271.498931628253
,Web_Browsing,,17.747275183011087,1346.4040570975728,231.43348700556015
,Web_Browsing,,28.191391866375515,843.7887143757255,1461.1563077898013
,Web_Browsing,,3.3744952415003837,1334.569754515485,1318.961836943361
,Web_Browsing,,24.05359686048922,393.17969602343203,585.4617506447114
,Web_Browsing,,16.5562711895213,575.2606317724225,1511.3734812081686
,Web_Browsing,,27.998792548315677,316.751964454927,1531.8660124621385
,Web_Browsing,,15.510739859847058,962.9099054577391,1163.880998358422
,Web_Browsing,,2.818355333194588,505.03622525165736,1273.1567120705836
,Web_Browsing,,13.21456523821243,1078.763689368879,908.5590598159832
,Web_Browsing,,4.842357143438999,386.79347999616607,361.06486019109605
,Web_Browsing,,17.307049083118137,673.4701937747637,786.5006183750829
,Web_Browsing,,3.6479516857462935,1080.416799436735,418.93019883318505
,Web_Browsing,,5.9021600388233395,792.615598797861,669.6424898539785
,Web_Browsing,,19.297637030758487,1006.9674126566374,565.0353405576649
,Web_Browsing,,26.63681321776038,1477.3719590125268,322.8925661241175
,Web_Browsing,,28.94292779102175,109.40727055866117,1150.5579116974905
,Web_Browsing,,28.263268343308987,1065.9135585771578,1280.3675976192283
,Web_Browsing,,3.3568311844354026,1001.45625718951,228.95373628199874
,Web_Browsing,,26.16567522309867,985.5893598129426,681.1712395601872
,Web_Browsing,,13.743435891472348,205.46962370572925,1247.2413243395808
,Web_Browsing,,23.02849946236779,494.75672883597906,1051.7857356583013
,Web_Browsing,,26.39611574738752,1368.6534667032731,1001.1943426317057
,Web_Browsing,,5.417358265195883,452.44251710371736,986.9734321713104
,Web_Browsing,,29.984860356866374,903.3133195213078,878.7116341000752
,Web_Browsing,,11.109994341259487,1360.9997181194076,1095.963649855001
,Web_Browsing,,8.565706151312654,637.8676710846271,641.4251134720841
,Web_Browsing,,12.089708155957435,609.9980372305225,954.7692170283618
,Web_Browsing,,29.83824046946116,1263.1436838838124,400.27617681174627
,Web_Browsing,,25.6496899270318,260.3196056181128,510.2114491618846
,Web_Browsing,,21.333452568890984,195.3272275779771,1459.1249527725274
,Web_Browsing,,13.818090160904923,936.595323478923,1278.9312216210844
,Web_Browsing,,14.309514235937971,1316.7070025570629,964.0626104478347
,Web_Browsing,,11.980852044893316,1448.4973692356164,1055.002153403877
,Web_Browsing,,20.273930013234715,713.2152644266318,1073.2406452889056
,Web_Browsing,,18.17384951264441,454.46631286365084,1428.8615804798249
,Web_Browsing,,16.650367368800374,1219.5355842652134,433.0866754437436
,Web_Browsing,,25.505088481469564,1255.4208731978724,1270.0154529567724
,Web_Browsing,,28.52091774662878,1411.5550159589243,1534.8005018166746
,Web_Browsing,,8.232814930895827,545.3698881810689,1514.7351238815636
,Web_Browsing,,0.5356786440851058,765.2647742823535,1400.1243639722527
,Web_Browsing,,24.72173441071201,789.9232505659282,246.76910449523214
,Web_Browsing,,24.00123724861267,1295.5711475528842,1025.405857516254
,Web_Browsing,,27.97591218404019,357.62787855625913,991.7586085835165
,Web_Browsing,,3.725302442899021,1461.5469907547808,598.8863094257542
,Web_Browsing,,25.924145969465123,564.271407148388,662.9827920445109
,Web_Browsing,,29.1107045482986,996.5094376900666,617.5009914995314
,Web_Browsing,,15.470744064257252,167.86095181453715,759.8395476386464
,Web_Browsing,,7.907427057862595,1097.5555031325837,965.360818636357
,Web_Browsing,,8.037397223857738,1429.9020595947322,1154.9319575020015
,Web_Browsing,,25.98314972752667,341.9139731665614,1400.3370965702359
,Web_Browsing,,15.379753639088804,519.6780655608853,428.1792119114863
