User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Efficiency
1697,6,-41.389555142973656,24.649816892849028,866.6008037987015,7715.880476880349,101.18103511915083
1698,6,-59.38443051112253,33.06459975578157,7822.916229450859,6319.651873216285,76.67431103150864
1699,6,-70.19524963173669,36.58412931673523,14764.129731026196,2985.498248258949,49.42603479198096
1700,6,-67.32606763333094,37.19674975291044,696.5973886211575,10770.23749038893,96.38587132935703
1701,6,-70.00526132271435,51.81551134306304,2265.201495425956,9970.926657380573,63.86294162449956
1702,6,-52.44665548085863,39.77197989611534,7859.83407910632,3210.423807580289,44.80143672314955
1703,6,-65.03026897940111,45.39992714161582,9110.55655239442,16020.96497170854,113.3617449530963
1704,6,-69.89389620985013,45.60200238243479,7833.787507599902,4180.864382830372,39.79946944972449
1705,6,-45.490033902126605,20.34897303604448,1761.9113135125883,12564.066742960722,139.26138485193982
1706,6,-76.30793769125935,33.068325360901035,11340.47982683676,10269.718880794724,101.08175824667384
1707,6,-67.63240013660942,44.491255353080206,869.5423365812561,10019.182269031724,77.9805496423694
1708,6,-59.35396586792251,23.545420903232188,12966.759576123906,11251.50364959132,125.11769357147654
1709,6,-41.64791212175552,29.28856414543353,11580.948418370315,7038.7036436326025,88.2432039565743
1710,6,-72.14077215484274,38.858039373858745,3831.4859641575326,10303.329856464568,90.36551143176223
1711,6,-78.59092413396846,44.78078089258426,2054.247762726455,15166.12142513211,109.24634953085614
1712,6,-62.57099814319818,38.84731526785365,6056.321566737065,7914.094674603234,75.61841975677993
1713,6,-77.26863628054414,44.30359262412488,6524.563802026283,2563.338382006876,32.25173440276954
1714,6,-69.52733459030821,45.31162277225173,8509.014388385373,11347.184225132736,84.6407682978028
1715,6,-80.44860439636115,44.83232797562251,3005.4321989946675,14746.027383493902,106.5525840004666
1716,6,-80.65303427335468,30.86005282778313,11775.70454907025,3453.124295694617,63.116470642080614
1717,6,-41.93987475767593,43.84157721734372,13121.789789215936,6955.21106044279,60.268639829268366
1718,6,-58.74114731257528,27.414416795621342,10131.528297015984,8166.065268391757,98.7472999347224
1719,6,-70.13688226545352,41.009427027892514,13965.121954109169,12533.197504248064,100.08860035940262
1720,6,-64.69895961556554,23.19340197837121,9792.306294703498,14393.940796731338,145.20457817471413
1721,6,-82.43066033039304,45.77260676204576,7957.2469295874,2469.927563031155,28.902658330024526
1722,6,-70.30768138885276,45.84256287778014,13690.611425235656,4402.956441395696,40.71828283621919
1723,6,-53.49715597251876,43.117384487521264,4123.383951261625,14006.097312844124,105.21498491427083
1724,6,-73.69174972795422,26.253365026107403,13464.663703545066,8486.023332673176,102.91555255679799
1725,6,-64.08435629728906,34.27232791781903,10219.191792685417,3937.587091497174,59.672571445258
1726,6,-78.13014330305697,22.98951490176711,1742.2418509044069,14205.801297590864,144.42642279974257
1727,6,-83.59070929155283,39.95085336219484,3230.2705981130302,1951.9641032032105,36.68568293977118
1728,9,-78.33993840545259,20.60095658056012,98.64942987646644,128.08576853912226,103.39979684822127
1729,9,-79.09353193056303,18.088456386312508,109.97363059239868,121.71139171664244,109.99157338754172
1730,9,-72.88103722527629,19.44791535422875,97.38150345575482,128.4082743810172,108.8857854826954
1731,9,-80.97065576606158,20.635752753587745,101.37031083128107,123.93056082810767,100.09323471460793
1732,9,-81.21091282490237,21.892962187559213,108.7293536348255,127.13213208589778,96.80388319753617
1733,9,-72.52108263344611,18.03263285759914,92.02415452628772,111.3990400508569,102.43172118732559
1734,9,-82.51894167861424,19.19793436486936,90.29256573254688,128.2468013524596,109.89983045313153
1735,9,-73.31943902973765,19.02661952363787,90.20802546686838,109.32737616521376,96.34345210060184
1736,9,-77.4637918021121,19.73824250877095,106.24576254472336,118.69444859044148,100.20586197747504
1737,9,-86.52479439796477,19.30971154004524,90.57915570212518,128.15316462595956,109.32075279670879
1738,9,-75.52973912511439,19.06278453717865,101.52240730521044,117.74211384547394,102.55485688981373
1739,9,-73.16444263739331,19.3911441148889,90.1947805110855,108.88503871888574,94.3511972405605
1740,9,-77.52289697583484,21.725253613471956,101.44207143449503,116.94511994498632,89.84762008637324
1741,9,-73.11061565678065,21.643877163123783,106.12310345732116,124.85672275775994,96.21213541879216
1742,9,-77.57675328742684,21.781861392850335,100.3234643488842,109.19875705967549,83.72090255744223
1743,9,-82.55390811820175,21.423594621515093,95.50906726245395,118.04351227061385,92.0511830247043
1744,9,-83.25263961563167,20.18815693539574,97.17789889969669,109.98669056526222,91.56276119080304
1745,9,-73.60186324385145,21.474966492776765,97.88977773343686,119.26851350563108,92.74582863952853
1746,9,-74.70094547191505,19.11641228681965,95.49090442541632,128.15425248100237,110.2002990411341
1747,9,-83.87621146849705,18.492901986787857,107.73836315990948,114.36974810023882,102.59026859802898
1748,9,-82.95529238974703,21.986510391859436,94.56198331129607,122.85432501786438,93.137346355106
1749,9,-73.84929283169001,18.379733878588187,107.36499180236105,108.62130408742873,98.74915172939896
1750,9,-72.53989443894169,18.48135208834982,94.96359085264204,131.82891622384048,115.87150448878084
1751,9,-75.60563698473334,18.044231402870444,107.97398723908276,122.36772470625418,110.68991687900433
1752,9,-73.37393409969704,21.630863555303115,93.48943805378278,127.87126546852654,98.55539926037811
1753,9,-75.15802885931929,20.89570183852996,106.4069925178802,120.70002100206388,96.46376315821821
1754,9,-79.04653167521559,18.214870177819385,108.38391461370956,129.81455955240534,115.55663986815381
1755,9,-79.55965666207244,19.72011009945566,101.79249277222875,129.56911431727798,108.52797435479795
1756,9,-81.55137349642767,18.48496071550097,96.79979509853166,115.07489867527322,103.1606582758032
1757,9,-81.58875384291524,19.88813282399617,100.9269717575488,115.26645069680887,96.92709517153997
1758,9,-73.82729056261026,18.5517148347098,90.623018261628,121.4541950535518,107.69076311792954
1759,9,-73.58891125303114,19.35361395688719,109.6606794694629,121.64960007048153,104.19345531971693
1760,9,-77.86140800293126,18.05834703880199,90.37362369813576,109.25858064970043,100.69301050405716
1761,9,-73.90143131470896,21.98636425193518,104.34745006333236,121.96238675473953,92.46219319316747
1762,9,-79.10298222587599,19.984508067999563,99.49287332406146,117.17563613494792,97.9355624876304
1763,9,-76.59684187771683,20.17752062059664,91.9495434138646,118.081457903835,97.74448079244173
1764,9,-75.19649743714665,20.66876184332141,102.77064185222603,125.58770596785348,101.19878941438613
1765,9,-81.06688380290996,18.512317725486085,109.42418608747175,121.93332726930647,108.23289529562712
1766,9,-74.98160020220998,18.10041175697027,95.10830992047724,116.53169677707696,106.0125943604512
1767,9,-78.27250549021255,20.926719495834902,106.91023208534364,128.24148452422122,102.03689159607606
1768,9,-74.77471319196677,18.43472821387816,94.19571197836152,124.76686555958096,110.73256949595437
1769,9,-79.99669442636812,20.861967600499327,102.609712705229,113.57755272489383,91.22045482708576
1770,9,-78.36715227984475,19.62673376874314,103.14302928235296,126.7083067697454,106.78483455746395
1771,9,-72.51132812336333,18.20404411017376,96.19264219628592,114.45929553284142,103.9712416386088
1772,9,-78.8090133392965,18.78105230089397,100.38086347365432,129.05341821697186,112.406110768029
1773,9,-83.67092762542254,21.94119904009273,102.42593270799124,122.74633412234452,93.26150370773732
1774,9,-81.91609288604663,18.91843466491516,106.00407630344309,124.2370122151438,108.13221363578079
1775,9,-84.12392509254774,19.266089471380543,92.00063776450057,116.06637072669722,100.36094711261298
1776,9,-80.61222483872373,20.72806520077101,98.53158750954309,114.21741730509282,92.31398619589778
1777,9,-81.42274812981108,19.465442826165106,96.91102937658022,108.16101904222438,93.46485524745268
1778,9,-77.63638791527735,21.563295429812825,103.94841231421115,130.06723577439308,100.52643477436203
1779,9,-79.5142201156579,21.226311095346063,97.9022429690624,131.57006075867992,103.19702047553037
1780,9,-81.5429681583922,19.896635115305237,97.25437793753116,131.20681355666096,108.96638377926746
1781,9,-82.06818200200328,20.47246146150988,106.5913816203403,129.7925725951263,105.27716229053377
1782,9,-80.63078995049413,18.82079817126241,107.03938354564292,115.00242587777456,101.57905743213388
1783,9,-77.56666700107898,21.151224057824876,92.23711086201044,130.96365657590758,103.0788901204332
1784,9,-78.11775667820609,19.495504186421567,109.60606825699048,114.11475373915954,97.83931613416165
1785,9,-72.39387450251415,19.20480207423494,94.38555848880324,131.72413152005254,112.5033674341533
1786,9,-73.85059390314785,18.597423672747706,105.0972948885982,125.6707408136943,110.67783186773727
1787,9,-84.70409382384636,19.54530928598698,94.75142223793137,127.5766689462754,107.81293734763881
1788,9,-79.97009863843014,20.180849231203347,94.98833232373008,126.9880002953488,104.47779523728073
1789,9,-84.60139850094214,19.92448908637577,91.86177190939452,111.26095128881468,93.72687429389777
1790,9,-74.80892149936719,21.35909029141802,99.86825856109856,126.03647991251606,98.40064888714656
1791,9,-81.3780966615756,21.03609116479733,91.53081048041598,110.45211482639571,88.06077404044254
1792,9,-85.98374039964368,21.549577617949637,96.7911832577949,130.43905852666796,100.87052316331727
1793,9,-86.8531751110792,21.891119316839102,99.87672613328904,111.64530082410678,85.077960226362
1794,9,-77.25513091879203,21.634727174232754,98.2659097639394,115.99432959564066,89.53873613218877
1795,9,-85.20331974932665,20.91455913308286,98.9472716015024,111.81536063855364,89.6461733850602
1796,9,-85.68467969305227,18.26931095458128,105.1930599745948,112.57664480727767,102.24806835150153
1797,9,-76.14776854008886,19.06450765074329,102.7384939108799,128.64383501289524,110.8072075294764
1798,9,-78.24816249277275,19.78328840646217,93.718950882415,129.023945492162,107.82769923867183
1799,9,-87.1729012166373,19.14323439482528,98.43204124120092,111.26060490362994,97.27812928870432
1800,9,-86.08120870409837,21.391404069610424,102.9127018938894,120.4452419156278,94.01729799574508
1801,9,-73.2670732283112,20.725318551625048,105.32308804934716,125.72348782965337,101.04456871315712
1802,9,-85.46307317318022,18.73712887789737,103.32316930428874,113.92517625941667,101.14318387147023
1803,9,-83.76329092800731,20.501469387858627,97.97113403161087,113.13883760065228,92.52683664940636
1804,9,-86.44086043253446,19.334286379150456,106.98432482585171,130.36674783288214,110.88625943624336
1805,9,-78.80487538879916,20.76743236658096,92.13041955803432,127.81527903431552,102.43806342116743
1806,9,-84.06477275151676,20.20906820282238,99.0476663583733,110.8145863386245,92.09499314875846
1807,9,-77.35585477361765,18.12399896515487,96.30213070937538,129.1644872891855,115.47717592934323
1808,9,-82.2858470977493,21.92474675415106,93.66439629536028,108.01093527328426,82.17135076473349
1809,9,-72.74234926657574,21.78511872788256,91.1672185869666,130.05731903072402,99.5105310374657
1810,9,-82.32256459158607,20.03907850517153,96.99380095155414,122.9582668089046,102.06896246528338
1811,9,-74.61814636257333,20.1604270688551,106.2443911616416,123.911858002181,102.2398538470226
1812,9,-81.44421645349874,20.59985998328499,103.2557277319026,124.51344931704392,100.69805211419606
1813,9,-85.64544690677295,18.745246965064283,95.80576286582148,119.88948765565053,105.62541092945497
1814,9,-76.48187678045483,21.37876231062371,107.37226759947312,113.86357449517337,89.08786735785809
1815,9,-80.1257789422487,18.48089512837685,96.3928830119855,117.13473838119144,104.73987111908558
1816,9,-76.48897204569288,20.43317969700997,94.77849443724348,111.1226563532878,91.30962456455782
1817,9,-87.02041716016632,18.739940465332484,105.14401428357264,131.8734028325624,114.72969099564239
1818,9,-78.98896056487939,19.14645467047184,100.09392223573924,110.70057154104612,96.83915549749413
1819,9,-73.89441134046886,18.979063523327824,108.0574946295586,108.67083453102856,96.06217907416689
1820,9,-87.4631361005645,19.22455617877716,92.66916886906807,125.82781870664115,107.94595797287373
1821,9,-87.75069440347795,21.18944348524293,99.39729977016763,118.10415242717778,93.16156096227755
1822,9,-77.42379812037672,18.476253839045963,109.06501126814432,120.2357941651226,107.11062566804814
1823,9,-83.70594158709979,19.184100163700293,104.91962340381777,115.05363086979104,99.96631522801057
1824,9,-87.92927821519415,18.28437664636827,98.16834374785644,111.32844583022523,101.23382639788254
1825,9,-75.35844943683382,18.942398482724705,94.68782186659868,129.1453225540852,111.7422802257185
1826,9,-78.50830299272805,18.74167697351269,96.70259568071285,130.677174095172,113.8154199887119
1827,9,-75.75724061869522,21.88441932485918,95.61692058694491,116.51851221398871,88.80082757872148
1828,9,-74.62553242360498,20.037578683925084,90.84648021612684,131.9108914855803,108.85914288567172
1829,9,-85.86141029899252,18.825869246949217,95.53830942221984,109.28972171943386,97.22751520226002
1830,9,-86.8806059071503,21.092055831333557,105.50056096011926,119.25314593171385,94.47486403306013
1831,9,-85.61815882909417,21.846368304245328,93.56053812113753,119.9519473051129,91.57530219308964
1832,9,-83.31246053292867,18.052055243769598,109.83716282849178,112.21430056853325,102.96114779810624
1833,9,-86.68186708110923,18.170640538099143,100.39737856311903,109.54355103835296,100.39845454420521
1834,9,-75.15930712934556,18.510036410288706,107.6027110580489,124.8008601298759,110.41598236243092
1835,9,-73.97869453236915,18.078078993639767,109.0782170839237,113.87023573559296,104.09754046868672
1836,9,-72.45576728557697,21.64158578712516,101.3274815803129,113.32436387974566,87.48453677181774
1837,9,-79.47923000580002,19.463691788063727,100.83178791167629,113.67720157754805,97.65240134262802
1838,9,-82.34588204824755,19.200240067470524,102.30910512485944,128.00449245978467,109.70575259638625
1839,9,-83.93067408656718,19.094911354154945,104.34699404392022,114.23641409892186,99.75255860625022
1840,9,-79.73083060229908,18.655158047486992,109.90648743919964,108.70744816198793,97.56236782607226
1841,9,-77.05412860457716,21.42058327789232,95.11372088765413,112.31476475574672,87.72422680917009
1842,9,-83.38219917161206,19.25668951537868,91.82059024504088,116.4924672023053,100.72652984513442
1843,9,-73.94755770160837,19.57634994058739,92.7361069710398,127.96884431115926,107.96897863146305
1844,9,-81.69151272071727,18.168910321582366,97.69251826248968,116.05206832451654,105.3377934427989
1845,9,-78.54434911562736,20.856001383045555,104.52959974572804,122.2962139491202,97.85366607803437
1846,9,-84.83003593186392,21.79871756648069,94.13416800840076,114.86338739541748,87.93634006164349
1847,9,-82.23231180078949,20.65825256056229,106.031435139932,129.21670885010076,103.9962424404221
1848,9,-77.60620488636833,21.06370301580045,109.88826495184232,111.01894949169817,88.36474091917522
1849,9,-80.37487065700336,18.817032459804583,106.10001750062426,123.2361710518554,107.8348467186867
